"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat"
"61224","9",130700000,130800000,"test","X0","bone","99.9.",22
"61422","9",134600000,134700000,"test","X0","bone","99.9.",22
"62021","9",139800000,139900000,"test","X0","bone","99.9.",22
"62421","10",10600000,10700000,"test","X0","bone","99.9.",22
"62521","10",13500000,13600000,"test","X0","bone","99.9.",22
"62621","10",17100000,17200000,"test","X0","bone","99.9.",22
"62821","10",17500000,17600000,"test","X0","bone","99.9.",22
"63021","10",22300000,22400000,"test","X0","bone","99.9.",22
"63125","10",22700000,22800000,"test","X0","bone","99.9.",22
"63222","10",23500000,23600000,"test","X0","bone","99.9.",22
"63521","10",37700000,37800000,"test","X0","bone","99.9.",22
"63621","10",43700000,43800000,"test","X0","bone","99.9.",22
"64223","10",65600000,65700000,"test","X0","bone","99.9.",22
"64621","10",84400000,84500000,"test","X0","bone","99.9.",22
"64721","10",89500000,89600000,"test","X0","bone","99.9.",22
"65821","10",1.02e+08,102100000,"test","X0","bone","99.9.",22
"65921","10",102200000,102300000,"test","X0","bone","99.9.",22
"66021","10",102300000,102400000,"test","X0","bone","99.9.",22
"66721","10",1.21e+08,121100000,"test","X0","bone","99.9.",22
"66821","10",122700000,122800000,"test","X0","bone","99.9.",22
"67021","10",1.27e+08,127100000,"test","X0","bone","99.9.",22
"67125","10",134100000,134200000,"test","X0","bone","99.9.",22
"67621","11",1300000,1400000,"test","X0","bone","99.9.",22
"68021","11",2200000,2300000,"test","X0","bone","99.9.",22
"68125","11",2300000,2400000,"test","X0","bone","99.9.",22
"68721","11",16700000,16800000,"test","X0","bone","99.9.",22
"69021","11",33400000,33500000,"test","X0","bone","99.9.",22
"69521","11",47500000,47600000,"test","X0","bone","99.9.",22
"69621","11",47900000,4.8e+07,"test","X0","bone","99.9.",22
"69821","11",60500000,60600000,"test","X0","bone","99.9.",22
"69921","11",63100000,63200000,"test","X0","bone","99.9.",22
"71025","11",7.8e+07,78100000,"test","X0","bone","99.9.",22
"71224","11",78300000,78400000,"test","X0","bone","99.9.",22
"71322","11",7.9e+07,79100000,"test","X0","bone","99.9.",22
"71821","11",8.3e+07,83100000,"test","X0","bone","99.9.",22
"72321","11",100800000,100900000,"test","X0","bone","99.9.",22
"72521","11",102100000,102200000,"test","X0","bone","99.9.",22
"72921","11",121900000,1.22e+08,"test","X0","bone","99.9.",22
"73821","12",3400000,3500000,"test","X0","bone","99.9.",22
"74321","12",14200000,14300000,"test","X0","bone","99.9.",22
"74621","12",20900000,2.1e+07,"test","X0","bone","99.9.",22
"74821","12",24300000,24400000,"test","X0","bone","99.9.",22
"75125","12",29500000,29600000,"test","X0","bone","99.9.",22
"75321","12",31900000,3.2e+07,"test","X0","bone","99.9.",22
"76021","12",48400000,48500000,"test","X0","bone","99.9.",22
"76321","12",56400000,56500000,"test","X0","bone","99.9.",22
"76421","12",56500000,56600000,"test","X0","bone","99.9.",22
"76521","12",61700000,61800000,"test","X0","bone","99.9.",22
"76721","12",69500000,69600000,"test","X0","bone","99.9.",22
"76821","12",7.4e+07,74100000,"test","X0","bone","99.9.",22
"76921","12",74600000,74700000,"test","X0","bone","99.9.",22
"77021","12",78500000,78600000,"test","X0","bone","99.9.",22
"77421","12",86100000,86200000,"test","X0","bone","99.9.",22
"78021","12",106600000,106700000,"test","X0","bone","99.9.",22
"78125","12",108200000,108300000,"test","X0","bone","99.9.",22
"78421","12",118700000,118800000,"test","X0","bone","99.9.",22
"78721","12",124400000,124500000,"test","X0","bone","99.9.",22
"78921","12",125300000,125400000,"test","X0","bone","99.9.",22
"79321","12",131800000,131900000,"test","X0","bone","99.9.",22
"79721","13",19300000,19400000,"test","X0","bone","99.9.",22
"79921","13",22300000,22400000,"test","X0","bone","99.9.",22
"80921","13",57100000,57200000,"test","X0","bone","99.9.",22
"81422","13",78300000,78400000,"test","X0","bone","99.9.",22
"81621","13",81800000,81900000,"test","X0","bone","99.9.",22
"81721","13",82800000,82900000,"test","X0","bone","99.9.",22
"81921","13",86900000,8.7e+07,"test","X0","bone","99.9.",22
"83021","13",114800000,114900000,"test","X0","bone","99.9.",22
"83125","14",20300000,20400000,"test","X0","bone","99.9.",22
"83521","14",28600000,28700000,"test","X0","bone","99.9.",22
"83621","14",3.5e+07,35100000,"test","X0","bone","99.9.",22
"84521","14",5.7e+07,57100000,"test","X0","bone","99.9.",22
"84921","14",69900000,7e+07,"test","X0","bone","99.9.",22
"85125","14",79300000,79400000,"test","X0","bone","99.9.",22
"85421","14",89600000,89700000,"test","X0","bone","99.9.",22
"86021","14",106100000,106200000,"test","X0","bone","99.9.",22
"86721","15",3.4e+07,34100000,"test","X0","bone","99.9.",22
"86921","15",34800000,34900000,"test","X0","bone","99.9.",22
"87421","15",46800000,46900000,"test","X0","bone","99.9.",22
"87521","15",51500000,51600000,"test","X0","bone","99.9.",22
"88021","15",68800000,68900000,"test","X0","bone","99.9.",22
"88222","15",7.1e+07,71100000,"test","X0","bone","99.9.",22
"88721","15",83800000,83900000,"test","X0","bone","99.9.",22
"89021","15",89100000,89200000,"test","X0","bone","99.9.",22
"89222","15",90800000,90900000,"test","X0","bone","99.9.",22
"89322","15",92300000,92400000,"test","X0","bone","99.9.",22
"89721","16",1.3e+07,13100000,"test","X0","bone","99.9.",22
"90021","16",2.2e+07,22100000,"test","X0","bone","99.9.",22
"91025","16",3.3e+07,33100000,"test","X0","bone","99.9.",22
"91223","16",64900000,6.5e+07,"test","X0","bone","99.9.",22
"91323","16",67200000,67300000,"test","X0","bone","99.9.",22
"91621","16",69900000,7e+07,"test","X0","bone","99.9.",22
"91821","16",71700000,71800000,"test","X0","bone","99.9.",22
"92521","16",89900000,9e+07,"test","X0","bone","99.9.",22
"93321","17",12500000,12600000,"test","X0","bone","99.9.",22
"93721","17",25300000,25400000,"test","X0","bone","99.9.",22
"94223","17",38200000,38300000,"test","X0","bone","99.9.",22
"94421","17",41900000,4.2e+07,"test","X0","bone","99.9.",22
"94921","17",48300000,48400000,"test","X0","bone","99.9.",22
"95021","17",48900000,4.9e+07,"test","X0","bone","99.9.",22
"95223","17",58700000,58800000,"test","X0","bone","99.9.",22
"95321","17",61100000,61200000,"test","X0","bone","99.9.",22
"96021","17",77300000,77400000,"test","X0","bone","99.9.",22
"96921","18",10600000,10700000,"test","X0","bone","99.9.",22
"98421","19",3e+06,3100000,"test","X0","bone","99.9.",22
"98521","19",3100000,3200000,"test","X0","bone","99.9.",22
"98721","19",6700000,6800000,"test","X0","bone","99.9.",22
"99223","19",19400000,19500000,"test","X0","bone","99.9.",22
"99721","19",39400000,39500000,"test","X0","bone","99.9.",22
"100021","19",41400000,41500000,"test","X0","bone","99.9.",22
"100621","19",45900000,4.6e+07,"test","X0","bone","99.9.",22
"100921","19",48800000,48900000,"test","X0","bone","99.9.",22
"101025","19",49600000,49700000,"test","X0","bone","99.9.",22
"101125","19",49800000,49900000,"test","X0","bone","99.9.",22
"101521","20",14500000,14600000,"test","X0","bone","99.9.",22
"101621","20",20100000,20200000,"test","X0","bone","99.9.",22
"102621","20",56800000,56900000,"test","X0","bone","99.9.",22
"103021","20",61800000,61900000,"test","X0","bone","99.9.",22
"103321","21",15500000,15600000,"test","X0","bone","99.9.",22
"104521","21",37800000,37900000,"test","X0","bone","99.9.",22
"104621","21",37900000,3.8e+07,"test","X0","bone","99.9.",22
"104821","21",38500000,38600000,"test","X0","bone","99.9.",22
"105021","21",39600000,39700000,"test","X0","bone","99.9.",22
"105421","21",40200000,40300000,"test","X0","bone","99.9.",22
"105721","21",40500000,40600000,"test","X0","bone","99.9.",22
"105821","21",41500000,41600000,"test","X0","bone","99.9.",22
"105921","21",41700000,41800000,"test","X0","bone","99.9.",22
"106021","21",44300000,44400000,"test","X0","bone","99.9.",22
"106321","21",45800000,45900000,"test","X0","bone","99.9.",22
"106821","21",47200000,47300000,"test","X0","bone","99.9.",22
"107021","22",18700000,18800000,"test","X0","bone","99.9.",22
"107321","22",20800000,20900000,"test","X0","bone","99.9.",22
"108021","22",27200000,27300000,"test","X0","bone","99.9.",22
"108223","22",27400000,27500000,"test","X0","bone","99.9.",22
"108321","22",27500000,27600000,"test","X0","bone","99.9.",22
"109921","22",3e+07,30100000,"test","X0","bone","99.9.",22
"110421","22",32100000,32200000,"test","X0","bone","99.9.",22
"110721","22",32800000,32900000,"test","X0","bone","99.9.",22
"110821","22",35600000,35700000,"test","X0","bone","99.9.",22
"111521","22",44500000,44600000,"test","X0","bone","99.9.",22
"112521","X",21400000,21500000,"test","X0","bone","99.9.",22
"112621","X",22700000,22800000,"test","X0","bone","99.9.",22
"112721","X",2.8e+07,28100000,"test","X0","bone","99.9.",22
"113621","X",50300000,50400000,"test","X0","bone","99.9.",22
"113721","X",50900000,5.1e+07,"test","X0","bone","99.9.",22
"113921","X",56500000,56600000,"test","X0","bone","99.9.",22
"114021","X",57400000,57500000,"test","X0","bone","99.9.",22
"114321","X",77100000,77200000,"test","X0","bone","99.9.",22
"115421","X",128600000,128700000,"test","X0","bone","99.9.",22
"86821","15",34700000,34800000,"test","X1","bone","99.9.",22
"96821","18",9200000,9300000,"test","X1","bone","99.9.",22
"97021","18",11600000,11700000,"test","X1","bone","99.9.",22
"97421","18",26200000,26300000,"test","X1","bone","99.9.",22
"97821","18",55300000,55400000,"test","X1","bone","99.9.",22
"98223","18",77300000,77400000,"test","X1","bone","99.9.",22
"101422","20",2600000,2700000,"test","X1","bone","99.9.",22
"103621","21",35700000,35800000,"test","X1","bone","99.9.",22
"105222","21",39800000,39900000,"test","X1","bone","99.9.",22
"11604","1",1e+06,1100000,"train","X0","bone","99.9.",23
"21000","1",1800000,1900000,"train","X0","bone","99.9.",23
"31000","1",4100000,4200000,"train","X0","bone","99.9.",23
"41000","1",4200000,4300000,"train","X0","bone","99.9.",23
"51000","1",6400000,6500000,"train","X0","bone","99.9.",23
"61000","1",7600000,7700000,"train","X0","bone","99.9.",23
"71001","1",1.1e+07,11100000,"train","X0","bone","99.9.",23
"91000","1",15100000,15200000,"train","X0","bone","99.9.",23
"101000","1",16100000,16200000,"train","X0","bone","99.9.",23
"11605","1",18600000,18700000,"train","X0","bone","99.9.",23
"12109","1",18800000,18900000,"train","X0","bone","99.9.",23
"13107","1",23900000,2.4e+07,"train","X0","bone","99.9.",23
"14106","1",2.4e+07,24100000,"train","X0","bone","99.9.",23
"15106","1",24400000,24500000,"train","X0","bone","99.9.",23
"16106","1",26600000,26700000,"train","X0","bone","99.9.",23
"18106","1",28300000,28400000,"train","X0","bone","99.9.",23
"19106","1",2.9e+07,29100000,"train","X0","bone","99.9.",23
"20106","1",30700000,30800000,"train","X0","bone","99.9.",23
"21126","1",34800000,34900000,"train","X0","bone","99.9.",23
"22108","1",36700000,36800000,"train","X0","bone","99.9.",23
"23106","1",37700000,37800000,"train","X0","bone","99.9.",23
"27106","1",43200000,43300000,"train","X0","bone","99.9.",23
"29106","1",53600000,53700000,"train","X0","bone","99.9.",23
"31126","1",59600000,59700000,"train","X0","bone","99.9.",23
"32108","1",59900000,6e+07,"train","X0","bone","99.9.",23
"33106","1",67200000,67300000,"train","X0","bone","99.9.",23
"34106","1",77400000,77500000,"train","X0","bone","99.9.",23
"35106","1",85500000,85600000,"train","X0","bone","99.9.",23
"36106","1",88200000,88300000,"train","X0","bone","99.9.",23
"37106","1",88400000,88500000,"train","X0","bone","99.9.",23
"38106","1",99400000,99500000,"train","X0","bone","99.9.",23
"39106","1",103300000,103400000,"train","X0","bone","99.9.",23
"41126","1",111900000,1.12e+08,"train","X0","bone","99.9.",23
"44106","1",117200000,117300000,"train","X0","bone","99.9.",23
"45106","1",120500000,120600000,"train","X0","bone","99.9.",23
"46106","1",120600000,120700000,"train","X0","bone","99.9.",23
"48106","1",143100000,143200000,"train","X0","bone","99.9.",23
"49107","1",1.45e+08,145100000,"train","X0","bone","99.9.",23
"50106","1",145100000,145200000,"train","X0","bone","99.9.",23
"53107","1",162100000,162200000,"train","X0","bone","99.9.",23
"55106","1",169100000,169200000,"train","X0","bone","99.9.",23
"58106","1",182300000,182400000,"train","X0","bone","99.9.",23
"61126","1",184900000,1.85e+08,"train","X0","bone","99.9.",23
"62107","1",186300000,186400000,"train","X0","bone","99.9.",23
"63106","1",190100000,190200000,"train","X0","bone","99.9.",23
"64106","1",191800000,191900000,"train","X0","bone","99.9.",23
"65106","1",192600000,192700000,"train","X0","bone","99.9.",23
"67106","1",196300000,196400000,"train","X0","bone","99.9.",23
"68106","1",198600000,198700000,"train","X0","bone","99.9.",23
"71109","1",200300000,200400000,"train","X0","bone","99.9.",23
"72107","1",202200000,202300000,"train","X0","bone","99.9.",23
"73106","1",203900000,2.04e+08,"train","X0","bone","99.9.",23
"75106","1",221800000,221900000,"train","X0","bone","99.9.",23
"76106","1",229700000,229800000,"train","X0","bone","99.9.",23
"77106","1",2.3e+08,230100000,"train","X0","bone","99.9.",23
"80106","1",242500000,242600000,"train","X0","bone","99.9.",23
"82108","2",3e+05,4e+05,"train","X0","bone","99.9.",23
"83106","2",1e+06,1100000,"train","X0","bone","99.9.",23
"85106","2",4600000,4700000,"train","X0","bone","99.9.",23
"87106","2",8900000,9e+06,"train","X0","bone","99.9.",23
"88106","2",10100000,10200000,"train","X0","bone","99.9.",23
"89106","2",10200000,10300000,"train","X0","bone","99.9.",23
"90106","2",10800000,10900000,"train","X0","bone","99.9.",23
"92108","2",11400000,11500000,"train","X0","bone","99.9.",23
"95106","2",15700000,15800000,"train","X0","bone","99.9.",23
"96106","2",15900000,1.6e+07,"train","X0","bone","99.9.",23
"97106","2",1.6e+07,16100000,"train","X0","bone","99.9.",23
"98106","2",16200000,16300000,"train","X0","bone","99.9.",23
"100106","2",16400000,16500000,"train","X0","bone","99.9.",23
"101126","2",1.7e+07,17100000,"train","X0","bone","99.9.",23
"102107","2",17100000,17200000,"train","X0","bone","99.9.",23
"104106","2",20400000,20500000,"train","X0","bone","99.9.",23
"105106","2",51900000,5.2e+07,"train","X0","bone","99.9.",23
"107106","2",61700000,61800000,"train","X0","bone","99.9.",23
"108106","2",64300000,64400000,"train","X0","bone","99.9.",23
"111109","2",73800000,73900000,"train","X0","bone","99.9.",23
"112108","2",73900000,7.4e+07,"train","X0","bone","99.9.",23
"113106","2",74700000,74800000,"train","X0","bone","99.9.",23
"115106","2",8.5e+07,85100000,"train","X0","bone","99.9.",23
"11628","2",85100000,85200000,"train","X0","bone","99.9.",23
"11725","2",85700000,85800000,"train","X0","bone","99.9.",23
"11923","2",87700000,87800000,"train","X0","bone","99.9.",23
"12126","2",92100000,92200000,"train","X0","bone","99.9.",23
"12224","2",96500000,96600000,"train","X0","bone","99.9.",23
"12422","2",108900000,1.09e+08,"train","X0","bone","99.9.",23
"12722","2",112900000,1.13e+08,"train","X0","bone","99.9.",23
"12822","2",114100000,114200000,"train","X0","bone","99.9.",23
"12922","2",114200000,114300000,"train","X0","bone","99.9.",23
"13022","2",117300000,117400000,"train","X0","bone","99.9.",23
"13126","2",117500000,117600000,"train","X0","bone","99.9.",23
"13224","2",124600000,124700000,"train","X0","bone","99.9.",23
"13422","2",137700000,137800000,"train","X0","bone","99.9.",23
"13722","2",157200000,157300000,"train","X0","bone","99.9.",23
"13822","2",1.6e+08,160100000,"train","X0","bone","99.9.",23
"14126","2",161400000,161500000,"train","X0","bone","99.9.",23
"14322","2",161800000,161900000,"train","X0","bone","99.9.",23
"14422","2",162300000,162400000,"train","X0","bone","99.9.",23
"14522","2",167300000,167400000,"train","X0","bone","99.9.",23
"14622","2",174100000,174200000,"train","X0","bone","99.9.",23
"14722","2",176900000,1.77e+08,"train","X0","bone","99.9.",23
"14922","2",183900000,1.84e+08,"train","X0","bone","99.9.",23
"15022","2",1.86e+08,186100000,"train","X0","bone","99.9.",23
"15322","2",187100000,187200000,"train","X0","bone","99.9.",23
"15522","2",190300000,190400000,"train","X0","bone","99.9.",23
"15622","2",190400000,190500000,"train","X0","bone","99.9.",23
"15922","2",192400000,192500000,"train","X0","bone","99.9.",23
"16022","2",195300000,195400000,"train","X0","bone","99.9.",23
"16126","2",197400000,197500000,"train","X0","bone","99.9.",23
"16224","2",198200000,198300000,"train","X0","bone","99.9.",23
"16322","2",207900000,2.08e+08,"train","X0","bone","99.9.",23
"16422","2",211900000,2.12e+08,"train","X0","bone","99.9.",23
"16622","2",213800000,213900000,"train","X0","bone","99.9.",23
"16822","2",217700000,217800000,"train","X0","bone","99.9.",23
"16922","2",2.18e+08,218100000,"train","X0","bone","99.9.",23
"17022","2",218800000,218900000,"train","X0","bone","99.9.",23
"17126","2",219200000,219300000,"train","X0","bone","99.9.",23
"17224","2",2.2e+08,220100000,"train","X0","bone","99.9.",23
"17322","2",220300000,220400000,"train","X0","bone","99.9.",23
"17422","2",223800000,223900000,"train","X0","bone","99.9.",23
