"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat"
"21223","6",152700000,152800000,"train","X0","brain","99.9.",22
"21323","6",152900000,1.53e+08,"train","X0","brain","99.9.",22
"21521","6",161200000,161300000,"train","X0","brain","99.9.",22
"21621","6",163900000,1.64e+08,"train","X0","brain","99.9.",22
"21821","7",1100000,1200000,"train","X0","brain","99.9.",22
"22021","7",6500000,6600000,"train","X0","brain","99.9.",22
"22125","7",7800000,7900000,"train","X0","brain","99.9.",22
"22223","7",8100000,8200000,"train","X0","brain","99.9.",22
"22321","7",1.5e+07,15100000,"train","X0","brain","99.9.",22
"22421","7",15100000,15200000,"train","X0","brain","99.9.",22
"22521","7",18200000,18300000,"train","X0","brain","99.9.",22
"22621","7",20800000,20900000,"train","X0","brain","99.9.",22
"22921","7",51700000,51800000,"train","X0","brain","99.9.",22
"23125","7",57400000,57500000,"train","X0","brain","99.9.",22
"23222","7",64700000,64800000,"train","X0","brain","99.9.",22
"23421","7",79700000,79800000,"train","X0","brain","99.9.",22
"23521","7",90400000,90500000,"train","X0","brain","99.9.",22
"23621","7",90500000,90600000,"train","X0","brain","99.9.",22
"23721","7",90600000,90700000,"train","X0","brain","99.9.",22
"23821","7",90700000,90800000,"train","X0","brain","99.9.",22
"23921","7",90900000,9.1e+07,"train","X0","brain","99.9.",22
"24021","7",9.1e+07,91100000,"train","X0","brain","99.9.",22
"24421","7",91600000,91700000,"train","X0","brain","99.9.",22
"24521","7",91700000,91800000,"train","X0","brain","99.9.",22
"24621","7",91800000,91900000,"train","X0","brain","99.9.",22
"24721","7",9.2e+07,92100000,"train","X0","brain","99.9.",22
"24821","7",92100000,92200000,"train","X0","brain","99.9.",22
"25021","7",92300000,92400000,"train","X0","brain","99.9.",22
"25125","7",92400000,92500000,"train","X0","brain","99.9.",22
"25222","7",92500000,92600000,"train","X0","brain","99.9.",22
"25421","7",1.01e+08,101100000,"train","X0","brain","99.9.",22
"25721","7",105900000,1.06e+08,"train","X0","brain","99.9.",22
"25921","7",106100000,106200000,"train","X0","brain","99.9.",22
"26021","7",106400000,106500000,"train","X0","brain","99.9.",22
"26223","7",121200000,121300000,"train","X0","brain","99.9.",22
"26321","7",129200000,129300000,"train","X0","brain","99.9.",22
"26521","7",132300000,132400000,"train","X0","brain","99.9.",22
"26721","7",140100000,140200000,"train","X0","brain","99.9.",22
"26921","7",140500000,140600000,"train","X0","brain","99.9.",22
"27021","7",1.43e+08,143100000,"train","X0","brain","99.9.",22
"27125","7",149200000,149300000,"train","X0","brain","99.9.",22
"27223","7",149300000,149400000,"train","X0","brain","99.9.",22
"27421","7",158100000,158200000,"train","X0","brain","99.9.",22
"27521","8",1100000,1200000,"train","X0","brain","99.9.",22
"27621","8",1800000,1900000,"train","X0","brain","99.9.",22
"27721","8",3400000,3500000,"train","X0","brain","99.9.",22
"27921","8",9600000,9700000,"train","X0","brain","99.9.",22
"28021","8",10500000,10600000,"train","X0","brain","99.9.",22
"28223","8",11900000,1.2e+07,"train","X0","brain","99.9.",22
"28421","8",16500000,16600000,"train","X0","brain","99.9.",22
"28521","8",1.7e+07,17100000,"train","X0","brain","99.9.",22
"28621","8",17100000,17200000,"train","X0","brain","99.9.",22
"28721","8",2.8e+07,28100000,"train","X0","brain","99.9.",22
"28821","8",29100000,29200000,"train","X0","brain","99.9.",22
"28921","8",35100000,35200000,"train","X0","brain","99.9.",22
"29125","8",38200000,38300000,"train","X0","brain","99.9.",22
"29223","8",42600000,42700000,"train","X0","brain","99.9.",22
"29321","8",48900000,4.9e+07,"train","X0","brain","99.9.",22
"29421","8",54300000,54400000,"train","X0","brain","99.9.",22
"29521","8",66400000,66500000,"train","X0","brain","99.9.",22
"29621","8",66500000,66600000,"train","X0","brain","99.9.",22
"29721","8",6.8e+07,68100000,"train","X0","brain","99.9.",22
"29821","8",75700000,75800000,"train","X0","brain","99.9.",22
"29921","8",1.43e+08,143100000,"train","X0","brain","99.9.",22
"30125","9",14200000,14300000,"train","X0","brain","99.9.",22
"30321","9",84900000,8.5e+07,"train","X0","brain","99.9.",22
"30421","9",85100000,85200000,"train","X0","brain","99.9.",22
"30521","9",87300000,87400000,"train","X0","brain","99.9.",22
"30621","9",87400000,87500000,"train","X0","brain","99.9.",22
"30721","9",93600000,93700000,"train","X0","brain","99.9.",22
"30821","9",99300000,99400000,"train","X0","brain","99.9.",22
"30921","9",99600000,99700000,"train","X0","brain","99.9.",22
"31422","9",139900000,1.4e+08,"train","X0","brain","99.9.",22
"31621","10",5800000,5900000,"train","X0","brain","99.9.",22
"31721","10",1.3e+07,13100000,"train","X0","brain","99.9.",22
"32021","10",48400000,48500000,"train","X0","brain","99.9.",22
"32125","10",49900000,5e+07,"train","X0","brain","99.9.",22
"32223","10",50200000,50300000,"train","X0","brain","99.9.",22
"32321","10",62500000,62600000,"train","X0","brain","99.9.",22
"32521","10",133200000,133300000,"train","X0","brain","99.9.",22
"32621","11",5600000,5700000,"train","X0","brain","99.9.",22
"32721","11",23100000,23200000,"train","X0","brain","99.9.",22
"32821","11",24500000,24600000,"train","X0","brain","99.9.",22
"32921","11",38200000,38300000,"train","X0","brain","99.9.",22
"33321","11",41500000,41600000,"train","X0","brain","99.9.",22
"33421","11",43800000,43900000,"train","X0","brain","99.9.",22
"33621","11",6.9e+07,69100000,"train","X0","brain","99.9.",22
"33721","11",69100000,69200000,"train","X0","brain","99.9.",22
"33821","11",93900000,9.4e+07,"train","X0","brain","99.9.",22
"34021","11",134700000,134800000,"train","X0","brain","99.9.",22
"34125","12",6e+05,7e+05,"train","X0","brain","99.9.",22
"34223","12",2300000,2400000,"train","X0","brain","99.9.",22
"34421","12",3500000,3600000,"train","X0","brain","99.9.",22
"34521","12",4500000,4600000,"train","X0","brain","99.9.",22
"34621","12",5300000,5400000,"train","X0","brain","99.9.",22
"34721","12",6e+06,6100000,"train","X0","brain","99.9.",22
"34821","12",6700000,6800000,"train","X0","brain","99.9.",22
"34921","12",7500000,7600000,"train","X0","brain","99.9.",22
"35321","12",11900000,1.2e+07,"train","X0","brain","99.9.",22
"35421","12",1.2e+07,12100000,"train","X0","brain","99.9.",22
"35621","12",19800000,19900000,"train","X0","brain","99.9.",22
"35821","12",20300000,20400000,"train","X0","brain","99.9.",22
"35921","12",20400000,20500000,"train","X0","brain","99.9.",22
"36021","12",20500000,20600000,"train","X0","brain","99.9.",22
"36125","12",2.1e+07,21100000,"train","X0","brain","99.9.",22
"36223","12",22200000,22300000,"train","X0","brain","99.9.",22
"36321","12",22400000,22500000,"train","X0","brain","99.9.",22
"36421","12",22700000,22800000,"train","X0","brain","99.9.",22
"36721","12",23500000,23600000,"train","X0","brain","99.9.",22
"36821","12",29100000,29200000,"train","X0","brain","99.9.",22
"36921","12",30100000,30200000,"train","X0","brain","99.9.",22
"37125","12",32200000,32300000,"train","X0","brain","99.9.",22
"37223","12",32300000,32400000,"train","X0","brain","99.9.",22
"37421","12",33500000,33600000,"train","X0","brain","99.9.",22
"37521","12",33800000,33900000,"train","X0","brain","99.9.",22
"37621","12",107700000,107800000,"train","X0","brain","99.9.",22
"37721","12",130800000,130900000,"train","X0","brain","99.9.",22
"37821","12",131500000,131600000,"train","X0","brain","99.9.",22
"38021","13",29900000,3e+07,"train","X0","brain","99.9.",22
"38125","13",50500000,50600000,"train","X0","brain","99.9.",22
"38223","13",79300000,79400000,"train","X0","brain","99.9.",22
"38321","13",108500000,108600000,"train","X0","brain","99.9.",22
"38421","13",112900000,1.13e+08,"train","X0","brain","99.9.",22
"38621","13",1.14e+08,114100000,"train","X0","brain","99.9.",22
"38821","13",114400000,114500000,"train","X0","brain","99.9.",22
"38921","13",114900000,1.15e+08,"train","X0","brain","99.9.",22
"39021","14",19200000,19300000,"train","X0","brain","99.9.",22
"39125","14",19300000,19400000,"train","X0","brain","99.9.",22
"39223","14",20600000,20700000,"train","X0","brain","99.9.",22
"39421","14",22800000,22900000,"train","X0","brain","99.9.",22
"39521","14",26800000,26900000,"train","X0","brain","99.9.",22
"39621","14",30600000,30700000,"train","X0","brain","99.9.",22
"39921","14",80200000,80300000,"train","X0","brain","99.9.",22
"40125","14",88200000,88300000,"train","X0","brain","99.9.",22
"40223","14",106300000,106400000,"train","X0","brain","99.9.",22
"40321","14",106800000,106900000,"train","X0","brain","99.9.",22
"40521","14",107100000,107200000,"train","X0","brain","99.9.",22
"40621","15",22500000,22600000,"train","X0","brain","99.9.",22
"40821","15",24800000,24900000,"train","X0","brain","99.9.",22
"40921","15",25300000,25400000,"train","X0","brain","99.9.",22
"41025","15",25600000,25700000,"train","X0","brain","99.9.",22
"41125","15",25900000,2.6e+07,"train","X0","brain","99.9.",22
"41223","15",2.6e+07,26100000,"train","X0","brain","99.9.",22
"41521","15",26900000,2.7e+07,"train","X0","brain","99.9.",22
"41621","15",27100000,27200000,"train","X0","brain","99.9.",22
"41721","15",27400000,27500000,"train","X0","brain","99.9.",22
"41921","15",27600000,27700000,"train","X0","brain","99.9.",22
"42125","15",27900000,2.8e+07,"train","X0","brain","99.9.",22
"42223","15",2.8e+07,28100000,"train","X0","brain","99.9.",22
"42321","15",28200000,28300000,"train","X0","brain","99.9.",22
"42421","15",2.9e+07,29100000,"train","X0","brain","99.9.",22
"42621","15",29500000,29600000,"train","X0","brain","99.9.",22
"42721","15",29900000,3e+07,"train","X0","brain","99.9.",22
"42821","15",30300000,30400000,"train","X0","brain","99.9.",22
"42921","15",30900000,3.1e+07,"train","X0","brain","99.9.",22
"43021","15",31900000,3.2e+07,"train","X0","brain","99.9.",22
"43223","15",33100000,33200000,"train","X0","brain","99.9.",22
"43321","15",33800000,33900000,"train","X0","brain","99.9.",22
"43421","15",33900000,3.4e+07,"train","X0","brain","99.9.",22
"43521","15",3.4e+07,34100000,"train","X0","brain","99.9.",22
"43821","15",34500000,34600000,"train","X0","brain","99.9.",22
"43921","15",34600000,34700000,"train","X0","brain","99.9.",22
"44021","15",34700000,34800000,"train","X0","brain","99.9.",22
"44223","15",35700000,35800000,"train","X0","brain","99.9.",22
"44321","15",35800000,35900000,"train","X0","brain","99.9.",22
"44521","15",3.6e+07,36100000,"train","X0","brain","99.9.",22
"45021","15",36800000,36900000,"train","X0","brain","99.9.",22
"45521","15",3.8e+07,38100000,"train","X0","brain","99.9.",22
"45821","15",38600000,38700000,"train","X0","brain","99.9.",22
"45921","15",38800000,38900000,"train","X0","brain","99.9.",22
"46021","15",38900000,3.9e+07,"train","X0","brain","99.9.",22
"46421","15",39600000,39700000,"train","X0","brain","99.9.",22
"46521","15",39800000,39900000,"train","X0","brain","99.9.",22
"46621","15",40600000,40700000,"train","X0","brain","99.9.",22
"46721","15",40700000,40800000,"train","X0","brain","99.9.",22
"46821","15",40900000,4.1e+07,"train","X0","brain","99.9.",22
"47021","15",41300000,41400000,"train","X0","brain","99.9.",22
"47125","15",41400000,41500000,"train","X0","brain","99.9.",22
"47421","15",42900000,4.3e+07,"train","X0","brain","99.9.",22
"47721","15",43300000,43400000,"train","X0","brain","99.9.",22
"47921","15",44300000,44400000,"train","X0","brain","99.9.",22
"48021","15",44500000,44600000,"train","X0","brain","99.9.",22
"48125","15",44700000,44800000,"train","X0","brain","99.9.",22
"48222","15",45100000,45200000,"train","X0","brain","99.9.",22
"48322","15",45200000,45300000,"train","X0","brain","99.9.",22
"48421","15",45400000,45500000,"train","X0","brain","99.9.",22
"48521","15",45500000,45600000,"train","X0","brain","99.9.",22
"48621","15",45600000,45700000,"train","X0","brain","99.9.",22
"48721","15",45900000,4.6e+07,"train","X0","brain","99.9.",22
"48821","15",4.6e+07,46100000,"train","X0","brain","99.9.",22
"49125","15",47200000,47300000,"train","X0","brain","99.9.",22
"49223","15",47500000,47600000,"train","X0","brain","99.9.",22
"49321","15",47600000,47700000,"train","X0","brain","99.9.",22
"49521","15",47800000,47900000,"train","X0","brain","99.9.",22
"49721","15",48500000,48600000,"train","X0","brain","99.9.",22
"49821","15",49100000,49200000,"train","X0","brain","99.9.",22
"49921","15",49600000,49700000,"train","X0","brain","99.9.",22
"50223","15",50300000,50400000,"train","X0","brain","99.9.",22
"50321","15",50700000,50800000,"train","X0","brain","99.9.",22
"50421","15",50800000,50900000,"train","X0","brain","99.9.",22
"50521","15",50900000,5.1e+07,"train","X0","brain","99.9.",22
"50621","15",5.1e+07,51100000,"train","X0","brain","99.9.",22
"50721","15",51100000,51200000,"train","X0","brain","99.9.",22
"51025","15",51700000,51800000,"train","X0","brain","99.9.",22
"51125","15",52300000,52400000,"train","X0","brain","99.9.",22
"51322","15",52800000,52900000,"train","X0","brain","99.9.",22
"51422","15",53400000,53500000,"train","X0","brain","99.9.",22
"51521","15",53600000,53700000,"train","X0","brain","99.9.",22
"51821","15",54400000,54500000,"train","X0","brain","99.9.",22
"51921","15",5.5e+07,55100000,"train","X0","brain","99.9.",22
"52223","15",55500000,55600000,"train","X0","brain","99.9.",22
"52321","15",55800000,55900000,"train","X0","brain","99.9.",22
"52421","15",56300000,56400000,"train","X0","brain","99.9.",22
"52521","15",56400000,56500000,"train","X0","brain","99.9.",22
"52621","15",56500000,56600000,"train","X0","brain","99.9.",22
"52721","15",56600000,56700000,"train","X0","brain","99.9.",22
"52921","15",57100000,57200000,"train","X0","brain","99.9.",22
"53021","15",57500000,57600000,"train","X0","brain","99.9.",22
"53321","15",58500000,58600000,"train","X0","brain","99.9.",22
"53521","15",58700000,58800000,"train","X0","brain","99.9.",22
"53721","15",59100000,59200000,"train","X0","brain","99.9.",22
"53821","15",59300000,59400000,"train","X0","brain","99.9.",22
"53921","15",59400000,59500000,"train","X0","brain","99.9.",22
"54021","15",59700000,59800000,"train","X0","brain","99.9.",22
"54125","15",59800000,59900000,"train","X0","brain","99.9.",22
"54321","15",60200000,60300000,"train","X0","brain","99.9.",22
"54421","15",60300000,60400000,"train","X0","brain","99.9.",22
"54521","15",60400000,60500000,"train","X0","brain","99.9.",22
"54621","15",60500000,60600000,"train","X0","brain","99.9.",22
"54721","15",60800000,60900000,"train","X0","brain","99.9.",22
"54921","15",61400000,61500000,"train","X0","brain","99.9.",22
"55021","15",61600000,61700000,"train","X0","brain","99.9.",22
"55125","15",61700000,61800000,"train","X0","brain","99.9.",22
"55222","15",61800000,61900000,"train","X0","brain","99.9.",22
"55322","15",62400000,62500000,"train","X0","brain","99.9.",22
"55421","15",62700000,62800000,"train","X0","brain","99.9.",22
"55721","15",63100000,63200000,"train","X0","brain","99.9.",22
"56021","15",63400000,63500000,"train","X0","brain","99.9.",22
"56125","15",63500000,63600000,"train","X0","brain","99.9.",22
"56222","15",63700000,63800000,"train","X0","brain","99.9.",22
"56322","15",63900000,6.4e+07,"train","X0","brain","99.9.",22
"56421","15",6.4e+07,64100000,"train","X0","brain","99.9.",22
"56521","15",64400000,64500000,"train","X0","brain","99.9.",22
"56821","15",6.5e+07,65100000,"train","X0","brain","99.9.",22
"57021","15",65700000,65800000,"train","X0","brain","99.9.",22
"57125","15",6.6e+07,66100000,"train","X0","brain","99.9.",22
"57222","15",66200000,66300000,"train","X0","brain","99.9.",22
"57321","15",66300000,66400000,"train","X0","brain","99.9.",22
"57521","15",66600000,66700000,"train","X0","brain","99.9.",22
"57621","15",66700000,66800000,"train","X0","brain","99.9.",22
"57721","15",66800000,66900000,"train","X0","brain","99.9.",22
"57821","15",66900000,6.7e+07,"train","X0","brain","99.9.",22
"57921","15",6.7e+07,67100000,"train","X0","brain","99.9.",22
"58021","15",67200000,67300000,"train","X0","brain","99.9.",22
"58125","15",67300000,67400000,"train","X0","brain","99.9.",22
"58223","15",68300000,68400000,"train","X0","brain","99.9.",22
"58321","15",68600000,68700000,"train","X0","brain","99.9.",22
"58521","15",6.9e+07,69100000,"train","X0","brain","99.9.",22
"58821","15",69600000,69700000,"train","X0","brain","99.9.",22
"58921","15",69900000,7e+07,"train","X0","brain","99.9.",22
"59021","15",7e+07,70100000,"train","X0","brain","99.9.",22
"59125","15",70100000,70200000,"train","X0","brain","99.9.",22
"59321","15",70300000,70400000,"train","X0","brain","99.9.",22
"59421","15",70900000,7.1e+07,"train","X0","brain","99.9.",22
"59621","15",71300000,71400000,"train","X0","brain","99.9.",22
"59721","15",72200000,72300000,"train","X0","brain","99.9.",22
"59921","15",7.3e+07,73100000,"train","X0","brain","99.9.",22
